# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7909518525803976,1.0648159642183959,-20.619530348206023,0,3.0,0.4923119548428584,0.0,0.0,0.0
 0.1043021826719268,1.8062249053391526,1.0590692587000152,-20.619530348206023,0.31290654801578044,3.0000000000000004,0.4923119548428584,0.0,10.624591582256006,0.0
 0.147798688681727,1.8216657019117573,1.0534011833713328,-20.15739773659675,0.44339606604518106,3.000000000000001,0.4774300660792839,0.0,13.453839542594926,0.0
 0.1813736760064343,1.8372727866643703,1.0478112907685533,-19.70568524448548,0.5441210280193031,3.0000000000000018,0.4630851318080569,0.0,15.509893226382504,0.0
 0.20984441330234613,1.8530447039631497,1.0422991334278813,-19.264107148949503,0.6295332399070385,2.9999999999999982,0.4492575270963502,0.0,17.1127403590073,0.0
 0.23507250777445474,1.8689799981742525,1.0368642638855217,-18.8323853184958,0.7052175233233643,3.0,0.4359281326358961,0.0,18.403343407095864,0.0
 0.25801052243428985,1.8850772136638376,1.0315062346776784,-18.410249157633853,0.7740315673028697,3.0000000000000036,0.4230783553342236,0.0,19.460878206723844,0.0
 0.27922300945800455,1.9013348947980624,1.0262245983405567,-17.99743553120363,0.8376690283740137,2.9999999999999947,0.410690142981347,0.0,20.33587621643909,0.0
 0.29907692947242626,1.9177515859430854,1.021018907410361,-17.59368867137927,0.8972307884172787,2.9999999999999916,0.3987459941931797,0.0,21.063287070619005,0.0
 0.31782654818653194,1.9343258314650642,1.015888714423296,-17.19876006993941,0.9534796445595958,3.000000000000003,0.3872289635114733,0.0,21.66866031894753,0.0
 0.335656525033473,1.9510561757301565,1.0108335719155659,-16.812408358148346,1.006969575100419,3.0000000000000093,0.37612266310380493,0.0,22.17144339449581,0.0
 0.3527058968350554,1.967941163104521,1.005853032423376,-16.434399176337852,1.0581176905051661,2.9999999999999933,0.3654112610539898,0.0,22.58689887310572,0.0
 0.36908238762068435,1.984979337954315,1.0009466484829306,-16.0645050350665,1.107247162862053,3.0,0.35507947699081527,0.0,22.92729401410905,0.0
 0.38487142340381925,2.002169244645697,0.9961139726304342,-15.70250516946728,1.1546142702114577,2.9999999999999964,0.3451125755402351,0.0,23.202677607802702,0.0
 0.40014206531625124,2.019509427544824,0.9913545574020918,-15.34818538830892,1.2004261959487537,3.0,0.3354963576267373,0.0,23.421408826701168,0.0
 0.41495105788589903,2.0369984310178553,0.9866679553341074,-15.00133791902362,1.244853173657697,3.0000000000000036,0.32621715042599236,0.0,23.590529845718734,0.0
 0.42934567603922674,2.054634799430948,0.9820537189626859,-14.661761249859817,1.2880370281176803,3.000000000000004,0.31726179597419757,0.0,23.716036102277467,0.0
 0.44336577949407774,2.07241707715026,0.9775114008240324,-14.329259970166905,1.3300973384822332,2.999999999999996,0.3086176387870674,0.0,23.803077224881907,0.0
 0.4570453284617262,2.09034380854195,0.9730405534543507,-14.003644609688417,1.3711359853851786,3.0,0.30027251262143273,0.0,23.856109642530807,0.0
 0.4704135237315985,2.1084135379721753,0.9686407293898461,-13.684731477607581,1.4112405711947955,3.0,0.29221472663036296,0.0,23.879014667375056,0.0
 0.483495678917036,2.1266248098070943,0.9643114811667229,-13.372342502053641,1.450487036751108,3.0000000000000044,0.28443305127731305,0.0,23.87519137191349,0.0
 0.4963138979082723,2.1449761684128643,0.9600523613211857,-13.06630507059078,1.488941693724817,3.0000000000000044,0.27691670380147276,0.0,23.84763069737589,0.0
 0.5088876081515006,2.163466158155644,0.9558629223894394,-12.766451872214459,1.5266628244545017,2.999999999999991,0.26965533353733523,0.0,23.798975349514727,0.0
 0.5212339855322675,2.182093323401591,0.9517427169076881,-12.47262074127378,1.5637019565968024,2.999999999999991,0.2626390072166881,0.0,23.73156876575011,0.0
 0.53336829660428,2.2008562085168633,0.9476912974121371,-12.184654503643314,1.6001048898128398,3.0,0.2558581943776714,0.0,23.647495553233657,0.0
 0.5453041769818272,2.2197533578676185,0.9437082164389904,-11.902400825491336,1.6359125309454816,3.0000000000000093,0.24930375278916522,0.0,23.548615198598167,0.0
 0.5570538598538134,2.2387833158200157,0.939793026524453,-11.625712064833374,1.67116157956144,2.9999999999999907,0.24296691406212964,0.0,23.436590394072457,0.0
 0.5686283651099752,2.2579446267402115,0.9359452802047293,-11.354445126130672,1.7058850953299254,3.0,0.23683926962278862,0.0,23.312911025967903,0.0
 0.5800376570595657,2.2772358349943653,0.9321645300160242,-11.088461318040576,1.740112971178697,3.0,0.23091275678827763,0.0,23.178914620571494,0.0
 0.5912907768808102,2.2966554849486336,0.9284503284945421,-10.827626214488888,1.7738723306424307,3.0000000000000098,0.22517964527944476,0.0,23.03580388324777,0.0
 0.6023959545711208,2.316202120969175,0.9248022281764876,-10.571809519126274,1.8071878637133625,3.0,0.21963252401245278,0.0,22.88466182401242,0.0
 0.6133607041398775,2.335874287422148,0.9212197815980653,-10.320884933260293,1.8400821124196327,3.00000000000001,0.21426428826954502,0.0,22.726464870840797,0.0
 0.6241919050048804,2.3556705286737096,0.9177025412954801,-10.074730027292782,1.8725757150146412,2.9999999999999796,0.20906812720645615,0.0,22.56209428922792,0.0
 0.6348958719548861,2.3755893890900186,0.9142500598049363,-9.833226115697975,1.904687615864658,2.99999999999999,0.20403751186076546,0.0,22.392346171317865,0.0
